id,area,relativeArea,perimeter,compactness,surfaceType,nx,ny,nz,centerZ,meanCurvature,radius,numWires,numEdges,neighbors,edge_types,label
1022,0.578638,0.00494475,3.39741,1.58737,0,-1,0,-0,-2.52914,0,0,1,4,"","",1
1023,0.495705,0.00423604,2.88414,1.33536,6,0.710191,0.704009,-0,1.37626,-2.00794,0,1,4,"","",1
1024,0.502091,0.00429061,2.89871,1.33173,6,-0.704009,0.710191,0,1.37626,-2.02558,0,1,4,"","",1
1025,0.702927,0.00600686,3.59996,1.46715,6,-0.704009,0.710191,0,-2.52914,-2.02558,0,1,4,"","",1
1026,0.172937,0.00147783,2.22001,2.26784,0,0,-1.249e-16,1,-1.91555,0,0,1,4,"","",1
1027,0.200616,0.00171436,1.97321,1.54445,6,-0.673233,0.710227,0.205755,-2.21479,1.65912,0,1,5,"","",1
1028,0.186157,0.0015908,1.78151,1.35671,6,0.684078,0.729334,0.01049,1.11326,1.89719,0,1,4,"","",1
1029,0.236367,0.00201987,1.97496,1.31317,6,-0.661712,0.749717,0.00789849,1.16598,1.87202,0,1,4,"","",1
1030,0.306847,0.00262216,2.70064,1.89148,6,-0.704009,0.710191,0,1.67122,2.02558,0,1,6,"","",1
1031,3.36846,0.0287851,10.264,2.48879,0,-1,-0,-0,-0.613859,0,0,1,14,"","",1
1032,3.69039,0.0315362,22.3828,10.803,0,-1,-0,-0,1.3055,0,0,1,7,"","",1
1033,0.00175354,1.49848e-05,5.05464,1159.46,0,0,-1,-1.22465e-16,-0.325336,0,0,1,4,"","",2
1034,0.00175354,1.49848e-05,5.05464,1159.46,0,0,-1,-1.22465e-16,-0.325336,0,0,1,4,"","",2
1035,0.413313,0.00353196,2.69616,1.39959,0,-1,0,-0,1.37626,0,0,1,4,"","",1
1036,1.73891,0.0148598,10.7358,5.27453,0,-0,1.22465e-16,-1,0.937977,0,0,1,20,"","",1
1037,0.39212,0.00335086,4.68536,4.45509,6,0,-0.544567,0.838717,1.84821,3.40049,0,1,8,"","",1
1038,0.456138,0.00389792,2.79289,1.36082,6,0.392232,-0.919866,0,1.37626,-7.27132,0,1,4,"","",1
1039,0.456138,0.00389792,2.79289,1.36082,6,-0.392232,-0.919866,0,1.37626,-7.27132,0,1,4,"","",1
1040,0.548544,0.00468758,3.34836,1.62646,0,1,1.22465e-16,1.52958e-32,-2.52914,0,0,1,4,"","",1
1041,0.275766,0.00235656,3.18877,2.93423,0,0.00874209,0.999962,1.24895e-16,-2.5617,0,0,1,5,"","",1
1042,0.86497,0.0073916,4.37928,1.76439,0,0,1.249e-16,-1,-3.14274,0,0,1,7,"","",1
1043,0.00028392,2.42624e-06,0.0906204,2.30169,0,0,1.22465e-16,-1,-1.58865,0,0,1,4,"","",1
1044,1.92684,0.0164658,6.15534,1.56476,1,-2.06823e-13,-0,1,-2.46521,-1.42602,0.350625,1,5,"","",1
1045,0.722805,0.00617672,4.33038,2.06453,6,0,0.834905,-0.550393,-1.63693,1.70801,0,1,5,"","",1
1046,1.05638,0.00902725,4.71092,1.6718,0,0,1,-3.83476e-17,-1.5195,0,0,1,5,"","",1
1047,1.16617,0.00996553,5.83522,2.32349,0,-0,-1,3.83476e-17,-1.58183,0,0,1,6,"","",1
1048,0.482777,0.00412557,5.50761,5,0,-0,-1,3.83476e-17,-2.46521,0,0,2,2,"","",1
1049,7.78687,0.0665426,13.7055,1.91963,1,1.90254e-13,-1,-0,0.219805,-0.237671,2.10375,1,12,"","",1
1050,0.936669,0.0080043,4.31297,1.58037,1,0.493507,-0.869742,-0,-2.56312,-0.237671,2.10375,1,5,"","",1
1051,0.548638,0.00468838,3.21275,1.49713,1,-0.493507,-0.869742,0,-2.82673,-0.237671,2.10375,1,4,"","",1
1052,0.68275,0.00583443,6.00347,4.20081,2,6.17208e-14,0.707107,-0.707107,-2.46521,-0.806681,0.350625,1,5,"","",1
1053,0.307345,0.00262642,3.85688,3.85155,0,0,-1.22465e-16,1,0.412039,0,0,1,4,"","",1
1054,0.922036,0.00787925,4.55813,1.79315,0,0,-1,-1.249e-16,0.675008,0,0,1,4,"","",1
1055,0.922036,0.00787925,4.55813,1.79315,0,-0,1,1.83697e-16,0.675008,0,0,1,4,"","",1
1056,0.307345,0.00262642,3.85688,3.85155,0,-0,-0,-1,-1.38961,0,0,1,4,"","",1
1057,0.159405,0.00136219,2.11807,2.23959,0,0.00874209,0.999962,-0,1.37554,0,0,1,5,"","",1
1058,0.149426,0.00127691,2.09655,2.34087,0,0.00874209,0.999962,-0,1.37409,0,0,1,5,"","",1
1059,0.424058,0.00362379,2.71467,1.38293,6,0.642862,0.70399,-0.301873,-2.82191,1.6507,0,1,4,"","",1
1060,0.443905,0.00379338,2.78354,1.38898,6,-0.639825,0.709569,-0.295188,-2.80879,1.66333,0,1,4,"","",1
1061,0.00028392,2.42624e-06,0.0906204,2.30169,0,0,1.22465e-16,-1,-1.58865,0,0,1,4,"","",1
1062,30.6647,0.262045,31.7748,2.62009,1,0,-0.230595,-0.97305,1.03365,-0.224571,2.22647,1,9,"","",1
1063,1.11998,0.00957079,4.60538,1.50699,0,0,0,1,-1.82082,0,0,1,6,"","",1
1064,16.8489,0.193013,21.3238,2.14758,0,-1,0,-0,-0.203641,0,0,1,7,"","",1
1065,6.83281,0.0782737,10.9172,1.38808,0,1.04243e-17,-0.0567471,0.998389,0.740684,0,0,1,4,"","",1
1066,6.32192,0.0724212,19.1398,4.61122,1,0.707107,-0.0401263,0.705967,0.595906,-0.860353,0.581157,1,6,"","",1
1067,0.00251878,2.88541e-05,0.22063,1.53791,6,0.706253,-0.707676,0.0200228,0.0629137,-10.5917,0,1,4,"","",1
1068,26.1837,0.299949,23.7875,1.71971,0,-0,-0,-1,-1.13924,0,0,1,4,"","",1
1069,12.488,0.143057,20.7507,2.74385,0,1,1.83697e-16,-0,-0.385734,0,0,1,4,"","",1
1070,0.229772,0.00263217,5.99108,12.4309,1,0,-0.707107,-0.707107,-1.12102,-9.96996,0.0501507,1,4,"","",1
1071,0.00395069,4.52574e-05,0.236329,1.125,3,0.5,-0.5,-0.707107,-1.11417,-19.9399,0.0501507,1,4,"","",1
1072,0.707174,0.00810107,18.1115,36.9124,1,0.707107,1.29893e-16,-0.707107,-1.12102,-9.96996,0.0501507,1,4,"","",1
1073,0.0894901,0.00102516,2.42955,5.2489,1,0.707107,-0.707107,0,-0.521092,-9.96996,0.0501507,1,4,"","",1
1074,2.39027,0.0273819,7.22936,1.73997,1,7.17043e-18,-0.726893,0.686751,0.429298,-0.860353,0.581157,1,4,"","",1
1075,15.1953,0.174071,16.9458,1.50385,6,-0.0357188,0.0318238,0.998855,0.75073,-0.0666884,0,1,4,"","",1
1076,13.4576,0.0981715,45.027,11.9886,0,1,-0,0,-5.27356e-16,0,0,10,18,"","",1
1077,19.0006,0.138607,37.3636,5.84684,2,0.172067,8.59846e-14,0.985085,2.62013e-13,-0.175814,2.89437,1,4,"","",1
1078,0.851211,0.00620949,36.6635,125.667,0,1,-0,0,1.78607e-14,0,0,2,2,"","",2
1079,46.6623,0.340397,43.6984,3.25653,1,-0,8.72864e-14,1,2.88658e-13,-0.16152,3.09558,1,4,"","",1
1080,1.41492,0.0103217,6.02647,2.0426,1,-0,0.707107,-0.707107,1.42279,-1.29216,0.386948,1,5,"","",1
1081,1.41492,0.0103217,6.02647,2.0426,1,-0,1,-2.07083e-13,-3.747e-16,-1.29216,0.386948,1,5,"","",1
1082,4.64292,0.0338696,38.414,25.2917,4,0.707107,-1.46246e-13,0.707107,-2.00728e-13,-3.34632,0.154779,1,4,"","",1
1083,4.64292,0.0338696,38.414,25.2917,4,-0.707107,-1.46246e-13,0.707107,-2.00284e-13,-3.34632,0.154779,1,4,"","",1
1084,1.41492,0.0103217,6.02647,2.0426,1,0,-2.06823e-13,-1,2.01213,-1.29216,0.386948,1,5,"","",1
1085,1.1056,0.0080652,10.9893,8.69231,0,-1,0,-0,5.55112e-16,0,0,2,2,"","",1
1086,9.99271,0.0728957,17.4068,2.41292,2,-0.284321,-8.3684e-14,-0.958729,1.10356e-13,-0.41021,1.36206,1,4,"","",1
1087,13.4576,0.0981715,45.027,11.9886,0,-1,0,-0,1.11022e-16,0,0,10,10,"","",1
1088,0.851211,0.00620949,36.6635,125.667,0,-1,0,-0,1.78607e-14,0,0,2,2,"","",2
1089,1.1056,0.0080652,10.9893,8.69231,0,1,-0,0,5.55112e-16,0,0,2,2,"","",1
1090,9.99271,0.0728957,17.4068,2.41292,2,0.284321,-1.98287e-13,-0.958729,-7.77156e-14,-0.41021,1.36206,1,4,"","",1
1091,1.41492,0.0103217,6.02647,2.0426,1,0,-0.707107,-0.707107,1.42279,-1.29216,0.386948,1,5,"","",1
1092,1.41492,0.0103217,6.02647,2.0426,1,-0,-1,2.07206e-13,1.11022e-16,-1.29216,0.386948,1,5,"","",1
1093,1.41492,0.0103217,6.02647,2.0426,1,-0,-0.707107,0.707107,-1.42279,-1.29216,0.386948,1,5,"","",1
1094,1.41492,0.0103217,6.02647,2.0426,1,-0,2.07145e-13,1,-2.01213,-1.29216,0.386948,1,5,"","",1
1095,1.41492,0.0103217,6.02647,2.0426,1,0,0.707107,0.707107,-1.42279,-1.29216,0.386948,1,5,"","",1
