graph_id,model_name,candidate_id,host_face_id,local_wire_index,hostFaceArea,hostFaceRelativeArea,hostFacePerimeter,hostInnerWireCount,hostNeighborFaceCount,wireLength,wireLengthRatio,estimatedHoleRadius,estimatedHoleArea,wireCenterX,wireCenterY,wireCenterZ,adjacentFaceCount,adjacentCylinderCount,adjacentSmallCylinderCount,minAdjacentCylinderRadius,maxAdjacentCylinderRadius,concaveEdgeRatio,label
0,"82.step",249,901,0,1839.29,0.00132687,629.178,5,12,269.24,0.427923,42.8509,5768.59,-512.185,13.0471,79.281,12,4,4,1.5875,1.5875,0.333333,0
0,"82.step",250,901,1,1839.29,0.00132687,629.178,5,12,9.97456,0.0158533,1.5875,7.9173,-531.235,-21.2429,46.2854,12,4,4,1.5875,1.5875,0.333333,1
0,"82.step",251,901,2,1839.29,0.00132687,629.178,5,12,9.97456,0.0158533,1.5875,7.9173,-531.235,47.3371,46.2854,12,4,4,1.5875,1.5875,0.333333,1
0,"82.step",252,901,3,1839.29,0.00132687,629.178,5,12,9.97456,0.0158533,1.5875,7.9173,-493.135,47.3371,112.277,12,4,4,1.5875,1.5875,0.333333,1
0,"82.step",253,901,4,1839.29,0.00132687,629.178,5,12,9.97456,0.0158533,1.5875,7.9173,-493.135,-21.2429,112.277,12,4,4,1.5875,1.5875,0.333333,1
0,"82.step",254,922,0,3391.05,0.0024463,1068.05,1,8,514.075,0.481322,81.8175,21030.2,-2.47686e-14,-107.948,104.323,8,4,0,14.351,41.656,0,0
0,"82.step",255,923,0,3391.05,0.0024463,1068.05,1,8,514.075,0.481322,81.8175,21030.2,-2.47686e-14,-117.474,104.323,8,4,0,14.351,41.656,0,0
0,"82.step",256,933,0,1767.14,0.00127482,379.033,7,8,99.7456,0.263158,15.875,791.73,7.47469e-14,-23.8019,-46.736,8,8,0,2.54,29.21,0,0
0,"82.step",257,1038,0,7986.5,0.00576146,634.52,7,21,100.863,0.158959,16.0528,809.565,5.6534,-82.5485,198.899,21,15,0,2.4765,28.7528,0,0
0,"82.step",258,1038,1,7986.5,0.00576146,634.52,7,21,100.863,0.158959,16.0528,809.565,-5.6534,-82.5485,156.701,21,15,0,2.4765,28.7528,0,0
0,"82.step",259,1038,2,7986.5,0.00576146,634.52,7,21,19.9491,0.0314397,3.175,31.6692,8.90444e-17,-82.5485,177.8,21,15,0,2.4765,28.7528,0,1
0,"82.step",260,1038,3,7986.5,0.00576146,634.52,7,21,15.5603,0.024523,2.4765,19.2676,-1.14159e-16,-82.5485,123.825,21,15,0,2.4765,28.7528,0,1
0,"82.step",261,1038,5,7986.5,0.00576146,634.52,7,21,15.5603,0.024523,2.4765,19.2676,-40.1507,-82.5485,177.8,21,15,0,2.4765,28.7528,0,1
0,"82.step",262,1038,6,7986.5,0.00576146,634.52,7,21,15.5603,0.024523,2.4765,19.2676,40.1507,-82.5485,177.8,21,15,0,2.4765,28.7528,0,1
0,"82.step",263,1039,0,7654.96,0.00552229,715.593,7,21,100.863,0.14095,16.0528,809.565,5.6534,-88.8985,198.899,21,11,0,3.175,28.7528,0,0
0,"82.step",264,1039,1,7654.96,0.00552229,715.593,7,21,100.863,0.14095,16.0528,809.565,-5.6534,-88.8985,156.701,21,11,0,3.175,28.7528,0,0
0,"82.step",265,1039,2,7654.96,0.00552229,715.593,7,21,35.8286,0.0500684,5.7023,102.153,-40.1507,-88.8985,177.8,21,11,0,3.175,28.7528,0,1
0,"82.step",266,1039,3,7654.96,0.00552229,715.593,7,21,35.8286,0.0500684,5.7023,102.153,40.1507,-88.8985,177.8,21,11,0,3.175,28.7528,0,1
0,"82.step",267,1039,4,7654.96,0.00552229,715.593,7,21,35.8286,0.0500684,5.7023,102.153,2.02036e-15,-88.8985,219.075,21,11,0,3.175,28.7528,0,1
0,"82.step",268,1044,0,310.539,0.000224023,135.606,3,7,7.10188,0.0523716,1.1303,4.01363,2.8014e-14,-85.7235,228.6,7,3,3,1.1303,1.1303,0,1
0,"82.step",269,1044,1,310.539,0.000224023,135.606,3,7,7.10188,0.0523716,1.1303,4.01363,19.05,-85.7235,228.6,7,3,3,1.1303,1.1303,0,1
0,"82.step",270,1044,2,310.539,0.000224023,135.606,3,7,7.10188,0.0523716,1.1303,4.01363,-19.05,-85.7235,228.6,7,3,3,1.1303,1.1303,0,1
0,"82.step",271,1124,0,38.3071,2.76347e-05,43.0901,1,2,15.9593,0.37037,2.54,20.2683,-13.4874,-41.3025,139.237,2,2,0,2.54,4.318,0.5,0
0,"82.step",272,1126,0,38.3071,2.76347e-05,43.0901,1,2,15.9593,0.37037,2.54,20.2683,-13.4874,-50.7767,195.117,2,2,0,2.54,4.318,0.5,0
0,"82.step",273,1127,0,38.3071,2.76347e-05,43.0901,1,2,15.9593,0.37037,2.54,20.2683,51.2826,-49.8623,195.117,2,2,0,2.54,4.318,0.5,0
0,"82.step",274,1129,0,15.2012,1.09662e-05,23.9389,1,2,7.97965,0.333333,1.27,5.06707,-13.4874,-47.5509,195.117,2,2,1,1.27,2.54,0,1
0,"82.step",275,1131,0,15.2012,1.09662e-05,23.9389,1,2,7.97965,0.333333,1.27,5.06707,51.2826,-47.8303,195.117,2,2,1,1.27,2.54,0,1
0,"82.step",276,1133,0,15.2012,1.09662e-05,23.9389,1,2,7.97965,0.333333,1.27,5.06707,51.2826,-39.1435,139.237,2,2,1,1.27,2.54,0,1
0,"82.step",277,1135,0,15.2012,1.09662e-05,23.9389,1,2,7.97965,0.333333,1.27,5.06707,-13.4874,-39.1435,139.237,2,2,1,1.27,2.54,0,1
0,"82.step",278,1165,0,38.3071,2.76347e-05,43.0901,1,2,15.9593,0.37037,2.54,20.2683,51.2826,-41.3025,139.237,2,2,0,2.54,4.318,0.5,0
0,"82.step",279,1179,0,245.863,0.000177365,82.0308,1,2,22.1834,0.270428,3.5306,39.1604,-40.1507,-82.5485,177.8,2,1,0,9.525,9.525,0,0
0,"82.step",280,1181,0,243.286,0.000175506,82.7489,1,2,22.9016,0.27676,3.6449,41.737,2.13217e-16,-82.5485,219.075,2,1,0,9.525,9.525,0,0
0,"82.step",281,1184,0,245.863,0.000177365,82.0308,1,2,22.1834,0.270428,3.5306,39.1604,40.1507,-82.5485,177.8,2,1,0,9.525,9.525,0,0
0,"82.step",282,1209,0,1127.04,0.000813045,409.503,5,9,7.10188,0.0173427,1.1303,4.01363,1.38649e-14,38.1196,114.3,9,5,5,1.1303,1.1303,0,1
0,"82.step",283,1209,1,1127.04,0.000813045,409.503,5,9,7.10188,0.0173427,1.1303,4.01363,145.087,38.1196,114.3,9,5,5,1.1303,1.1303,0,1
0,"82.step",284,1209,2,1127.04,0.000813045,409.503,5,9,7.10188,0.0173427,1.1303,4.01363,81.5867,38.1196,114.3,9,5,5,1.1303,1.1303,0,1
