face_id,solid_index,surface_type,area,center_x,center_y,center_z,normal_x,normal_y,normal_z
695,4,6,0.234480,23.216136,2.053961,-3.979778,-0.014705,0.086305,-0.996160
696,4,6,0.015796,23.054354,2.313660,-3.900379,-0.712262,0.693699,0.107070
697,4,6,0.040330,23.017890,2.049263,-3.928942,-0.999866,-0.001139,0.016337
698,4,6,0.015704,23.054400,1.784406,-3.945735,-0.709036,-0.705084,-0.011174
699,4,6,0.019806,23.216822,1.747547,-3.949427,-0.000292,-0.999570,-0.029334
700,4,6,0.015707,23.379246,1.784488,-3.951005,0.708969,-0.704374,-0.034945
701,4,6,0.040336,23.415897,2.049379,-3.934806,0.999915,0.000906,-0.013002
702,4,6,0.015810,23.379584,2.313737,-3.904703,0.713477,0.695010,0.088953
703,4,6,0.019796,23.216981,2.350570,-3.897181,0.001710,0.989676,0.143310
704,4,6,0.234398,22.565590,2.053571,-3.968388,-0.020112,0.082552,-0.996384
705,4,6,0.015789,22.404103,2.313474,-3.889118,-0.711727,0.694087,0.108108
706,4,6,0.040316,22.367633,2.049065,-3.916478,-0.999769,-0.001496,0.021447
707,4,6,0.015704,22.404144,1.784220,-3.932466,-0.708932,-0.705260,-0.004994
708,4,6,0.019798,22.566538,1.747362,-3.936890,-0.000382,-0.999672,-0.025613
709,4,6,0.015707,22.728958,1.784301,-3.939497,0.708765,-0.704506,-0.036371
710,4,6,0.040324,22.765613,2.049185,-3.924502,0.999826,0.001303,-0.018629
711,4,6,0.015809,22.729307,2.313562,-3.895174,0.713433,0.695841,0.082572
712,4,6,0.019797,22.566719,2.350385,-3.886912,0.002380,0.990203,0.139613
713,4,6,0.234256,21.915229,2.053234,-3.954002,-0.023703,0.079309,-0.996568
714,4,6,0.019796,21.916518,2.350206,-3.873533,0.002903,0.990702,0.136021
715,4,6,0.015782,21.753931,2.313308,-3.874985,-0.711305,0.694500,0.108238
716,4,6,0.040302,21.717482,2.048913,-3.901389,-0.999700,-0.001764,0.024446
717,4,6,0.015706,21.754017,1.784095,-3.916775,-0.708858,-0.705350,-0.001492
718,4,6,0.019794,21.916392,1.747222,-3.921535,-0.000476,-0.999739,-0.022821
719,4,6,0.015704,22.078774,1.784142,-3.924793,0.708622,-0.704627,-0.036811
720,4,6,0.040310,22.115407,2.048996,-3.910850,0.999740,0.001620,-0.022728
721,4,6,0.015809,22.079084,2.313381,-3.882347,0.713405,0.696519,0.076908
722,4,6,0.234099,21.265145,2.053071,-3.938165,-0.024537,0.077773,-0.996669
723,4,6,0.040292,21.067470,2.048862,-3.885392,-0.999694,-0.001891,0.024674
724,4,6,0.015707,21.104040,1.784079,-3.900610,-0.708873,-0.705335,-0.001572
725,4,6,0.019790,21.266399,1.747185,-3.905293,-0.000571,-0.999756,-0.022081
726,4,6,0.015700,21.428743,1.784079,-3.908627,0.708606,-0.704662,-0.036446
727,4,6,0.040297,21.465336,2.048880,-3.895192,0.999707,0.001807,-0.024143
728,4,6,0.015809,21.428980,2.313256,-3.867266,0.713240,0.697036,0.073686
729,4,6,0.019793,21.266433,2.350092,-3.858228,0.003172,0.991010,0.133750
730,4,6,0.015777,21.103881,2.313218,-3.859377,-0.711116,0.694789,0.107621
731,4,6,0.233972,20.615300,2.053119,-3.922585,-0.022997,0.078293,-0.996665
732,4,6,0.019789,20.616464,2.350072,-3.842586,0.003178,0.991064,0.133352
733,4,6,0.015774,20.453939,2.313221,-3.843873,-0.711164,0.694873,0.106756
734,4,6,0.040287,20.417569,2.048917,-3.870119,-0.999741,-0.001893,0.022692
735,4,6,0.015708,20.454171,1.784171,-3.885643,-0.708927,-0.705266,-0.004703
736,4,6,0.019786,20.616524,1.747257,-3.889962,-0.000654,-0.999723,-0.023524
737,4,6,0.015696,20.778840,1.784127,-3.892891,0.708678,-0.704622,-0.035827
738,4,6,0.040289,20.815391,2.048871,-3.879308,0.999733,0.001852,-0.023037
739,4,6,0.015809,20.778999,2.313220,-3.851526,0.713327,0.696971,0.073456
740,4,6,0.233895,19.965617,2.053364,-3.908559,-0.019851,0.080708,-0.996540
741,4,6,0.019786,19.966580,2.350146,-3.827934,0.002989,0.990864,0.134831
742,4,6,0.015774,19.804073,2.313314,-3.829694,-0.711443,0.694692,0.106074
743,4,6,0.040289,19.767739,2.049067,-3.856712,-0.999812,-0.001790,0.019290
744,4,6,0.015710,19.804367,1.784352,-3.872967,-0.709014,-0.705123,-0.010009
745,4,6,0.019783,19.966720,1.747422,-3.876769,-0.000705,-0.999640,-0.026829
