face_id,solid_index,surface_type,area,center_x,center_y,center_z,normal_x,normal_y,normal_z
177,11,1,0.799089,-17.814601,1.888450,-69.686752,0.000000,-0.697719,0.716372
178,11,0,2.052273,-17.971351,4.557750,-72.348971,0.000000,0.000000,-1.000000
179,11,6,17.639197,-18.161300,4.559631,-70.835644,-0.999394,0.034707,0.002650
180,11,0,2.029457,-17.963058,4.558200,-69.322280,0.000000,0.000000,1.000000
181,11,1,0.808483,-17.628833,7.217596,-69.686914,0.000000,0.697719,0.716372
182,11,0,0.524839,-17.744692,1.526240,-70.835651,0.000000,-1.000000,0.000000
183,11,1,0.799554,-17.813859,1.888474,-71.984530,0.000000,-0.697719,-0.716372
184,11,0,0.531241,-17.544243,7.579622,-70.835625,0.000000,1.000000,0.000000
185,12,0,0.532218,-17.574395,7.579622,-84.835648,0.000000,1.000000,0.000000
186,12,1,0.809968,-17.666927,7.217659,-85.984284,0.000000,0.707107,-0.707107
187,12,1,0.801780,-17.824059,1.888349,-85.984414,0.000000,-0.697719,-0.716372
188,12,6,17.669705,-17.686474,4.559308,-84.835686,0.999529,-0.030601,-0.002095
189,12,0,2.036096,-18.007143,4.557076,-86.348971,0.000000,0.000000,-1.000000
190,12,6,17.655637,-18.192396,4.558945,-84.835677,-0.999549,0.029959,0.002130
191,12,1,0.809545,-17.665218,7.217681,-83.686995,0.000000,0.707107,0.707107
192,12,1,0.801514,-17.820202,1.888342,-83.686849,0.000000,-0.697719,0.716372
193,12,0,2.026032,-17.997917,4.558301,-83.322280,0.000000,0.000000,1.000000
194,12,0,0.526596,-17.746995,1.526240,-84.835641,0.000000,-1.000000,0.000000
195,13,1,0.799089,17.814603,1.888450,-69.686752,0.000000,-0.697719,0.716372
196,13,0,0.524839,17.744692,1.526240,-70.835651,0.000000,-1.000000,0.000000
197,13,0,2.051343,17.963212,4.557912,-69.322280,0.000000,0.000000,1.000000
198,13,6,17.651583,17.655907,4.560030,-70.835645,-0.999368,-0.035459,-0.002632
199,13,0,0.531241,17.544243,7.579622,-70.835625,0.000000,1.000000,0.000000
200,13,1,0.808469,17.638029,7.217602,-71.984331,0.000000,0.707107,-0.707107
201,13,0,2.028058,17.971318,4.558505,-72.348971,0.000000,0.000000,-1.000000
202,13,1,0.808483,17.628831,7.217596,-69.686915,0.000000,0.697719,0.716372
203,13,1,0.799554,17.813857,1.888474,-71.984530,0.000000,-0.697719,-0.716372
204,13,6,17.639136,18.161300,4.559630,-70.835644,0.999394,0.034707,0.002650
205,14,0,0.523672,-17.754925,1.526240,-63.835656,0.000000,-1.000000,0.000000
206,14,1,0.797460,-17.821709,1.888511,-62.686698,0.000000,-0.698177,0.715925
207,14,1,0.808973,-17.592676,7.217587,-62.686905,0.000000,0.697719,0.716372
208,14,1,0.798009,-17.819047,1.888541,-64.984592,0.000000,-0.698177,-0.715925
209,14,6,17.635765,-18.142365,4.560988,-63.835622,-0.999098,0.042348,0.003057
210,14,0,0.531490,-17.509382,7.579622,-63.835613,0.000000,1.000000,0.000000
211,14,0,2.040876,-17.941371,4.557596,-62.322280,0.000000,0.000000,1.000000
212,14,0,2.050253,-17.951835,4.558229,-65.348971,0.000000,0.000000,-1.000000
213,14,6,17.647732,-17.637083,4.561467,-63.835619,0.999057,-0.043307,-0.003051
214,14,1,0.808735,-17.605850,7.217606,-64.984324,0.000000,0.707107,-0.707107
215,15,6,17.647748,17.637083,4.561467,-63.835623,-0.999057,-0.043307,-0.003051
216,15,1,0.797461,17.821711,1.888511,-62.686698,0.000000,-0.698177,0.715925
217,15,1,0.808973,17.592675,7.217587,-62.686905,0.000000,0.697719,0.716372
218,15,0,2.030504,17.951664,4.558577,-65.348971,0.000000,0.000000,-1.000000
219,15,6,17.635703,18.142365,4.560987,-63.835623,0.999098,0.042348,0.003057
220,15,0,0.531490,17.509382,7.579622,-63.835613,0.000000,1.000000,0.000000
221,15,0,2.049504,17.942522,4.558546,-62.322280,0.000000,0.000000,1.000000
222,15,1,0.808735,17.605852,7.217606,-64.984324,0.000000,0.707107,-0.707107
223,15,1,0.798009,17.819045,1.888541,-64.984592,0.000000,-0.698177,-0.715925
224,15,0,0.523672,17.754925,1.526240,-63.835656,0.000000,-1.000000,0.000000
225,16,0,20.734512,0.000000,2.207385,-300.000000,0.000000,0.000000,-1.000000
226,16,0,20.734512,0.000000,2.207385,-290.000000,0.000000,0.000000,1.000000
227,16,1,398.982267,-0.000000,2.207385,-295.000000,0.277350,-0.960769,0.000000
228,16,1,430.398194,-0.000000,2.207385,-295.000000,-0.277350,0.960769,0.000000
229,17,0,0.522334,-17.771574,1.526240,-56.835659,0.000000,-1.000000,0.000000
230,17,0,2.040997,-17.917199,4.558740,-55.322280,0.000000,0.000000,1.000000
231,17,6,17.648681,-17.614539,4.563592,-56.835588,0.998493,-0.054749,-0.003675
232,17,1,0.795602,-17.834081,1.888581,-55.686634,0.000000,-0.698177,0.715925
233,17,0,0.532281,-17.460062,7.579622,-56.835600,0.000000,1.000000,0.000000
234,17,1,0.809727,-17.560827,7.217638,-57.984291,0.000000,0.707107,-0.707107
235,17,0,2.040868,-17.928206,4.558205,-58.348971,0.000000,0.000000,-1.000000
236,17,1,0.810217,-17.543211,7.217605,-55.686921,0.000000,0.697719,0.716372
237,17,1,0.796220,-17.829903,1.888614,-57.984660,0.000000,-0.698177,-0.715925
238,17,6,17.636837,-18.119855,4.562988,-56.835589,-0.998563,0.053466,0.003662
239,18,1,0.796219,17.829901,1.888614,-57.984660,0.000000,-0.698177,-0.715925
240,18,6,17.636839,18.119855,4.562988,-56.835590,0.998563,0.053466,0.003662
241,18,1,0.795602,17.834084,1.888581,-55.686634,0.000000,-0.698177,0.715925
242,18,0,0.522334,17.771574,1.526240,-56.835659,0.000000,-1.000000,0.000000
243,18,0,2.040997,17.917199,4.558740,-55.322280,0.000000,0.000000,1.000000
244,18,0,2.040868,17.928206,4.558205,-58.348971,0.000000,0.000000,-1.000000
245,18,1,0.809727,17.560829,7.217638,-57.984291,0.000000,0.707107,-0.707107
246,18,0,0.532281,17.460062,7.579622,-56.835600,0.000000,1.000000,0.000000
247,18,6,17.648709,17.614539,4.563592,-56.835588,-0.998493,-0.054749,-0.003675
248,18,1,0.810217,17.543210,7.217606,-55.686921,0.000000,0.697719,0.716372
249,19,6,7089.035067,-82.644312,21.541247,-130.188661,0.031945,0.998585,-0.042526
250,19,0,274.509017,0.000000,16.928976,-90.618631,1.000000,0.000000,0.000000
251,19,0,5740.214131,-82.644665,17.327170,-132.949885,-0.044738,-0.998999,0.000000
252,19,6,1137.511941,-82.644382,17.881899,-114.296509,-0.267829,-0.847176,0.458870
253,19,0,40.571177,-194.675018,23.631814,-177.014730,-1.000000,0.000000,0.000000
254,20,0,19.262717,-12.089663,1.518749,-86.952810,0.000000,0.000000,1.000000
255,20,0,7.774191,-12.089663,-4.856802,-83.082667,0.000000,0.000000,1.000000
256,20,0,0.212036,-12.089663,6.061075,-87.002810,0.000000,1.000000,0.000000
257,20,0,0.212036,-12.089663,-6.690028,-83.132667,0.000000,-1.000000,0.000000
258,20,0,8.206090,-12.089663,-3.123576,-85.117738,0.000000,-1.000000,0.000000
259,20,0,8.206090,-12.089663,-3.023576,-85.017738,0.000000,1.000000,0.000000
260,20,0,7.562155,-12.089663,-4.906802,-83.182667,0.000000,0.000000,-1.000000
261,20,0,1.662125,-13.149842,-0.956914,-85.710176,0.000000,0.000000,1.000000
262,20,0,1.662125,-11.029483,-0.956914,-85.710176,0.000000,0.000000,1.000000
263,20,0,19.474752,-12.089663,1.468749,-87.052810,0.000000,0.000000,-1.000000
264,21,0,28.677563,12.590651,1.468749,-87.052810,0.000000,0.000000,-1.000000
265,21,0,0.312234,12.590651,-6.690028,-83.132667,0.000000,-1.000000,0.000000
266,21,0,11.135657,12.590651,-4.906802,-83.182667,0.000000,0.000000,-1.000000
267,21,0,11.447891,12.590651,-4.856802,-83.082667,0.000000,0.000000,1.000000
268,21,0,12.083885,12.590651,-3.023576,-85.017738,0.000000,1.000000,0.000000
269,21,0,28.365329,12.590651,1.518749,-86.952810,0.000000,0.000000,1.000000
270,21,0,1.662125,14.151819,-0.956914,-85.710176,0.000000,0.000000,1.000000
271,21,0,1.662125,11.029483,-0.956914,-85.710176,0.000000,0.000000,1.000000
272,21,0,12.083885,12.590651,-3.123576,-85.117738,0.000000,-1.000000,0.000000
273,21,0,0.312234,12.590651,6.061075,-87.002810,0.000000,1.000000,0.000000
274,22,0,0.794103,5.000000,6.061075,-87.002810,0.000000,1.000000,0.000000
275,22,0,72.141520,5.000000,1.518749,-86.952810,0.000000,0.000000,1.000000
276,22,0,30.732934,5.000000,-3.023576,-85.017738,0.000000,1.000000,0.000000
277,22,0,1.662125,8.970517,-0.956914,-85.710176,0.000000,0.000000,1.000000
278,22,0,30.732934,5.000000,-3.123576,-85.117738,0.000000,-1.000000,0.000000
279,22,0,1.662125,1.029483,-0.956914,-85.710176,0.000000,0.000000,1.000000
280,22,0,72.935623,5.000000,1.468749,-87.052810,0.000000,0.000000,-1.000000
281,22,0,0.794103,5.000000,-6.690028,-83.132667,0.000000,-1.000000,0.000000
282,22,0,29.115412,5.000000,-4.856802,-83.082667,0.000000,0.000000,1.000000
283,22,0,28.321308,5.000000,-4.906802,-83.182667,0.000000,0.000000,-1.000000
284,23,0,30.732934,-5.000000,-3.123576,-85.117738,0.000000,-1.000000,0.000000
285,23,0,0.794103,-5.000000,6.061075,-87.002810,0.000000,1.000000,0.000000
286,23,0,72.141520,-5.000000,1.518749,-86.952810,0.000000,0.000000,1.000000
287,23,0,28.321308,-5.000000,-4.906802,-83.182667,0.000000,0.000000,-1.000000
288,23,0,1.662125,-1.029483,-0.956914,-85.710176,0.000000,0.000000,1.000000
289,23,0,30.732934,-5.000000,-3.023576,-85.017738,0.000000,1.000000,0.000000
290,23,0,29.115412,-5.000000,-4.856802,-83.082667,0.000000,0.000000,1.000000
291,23,0,0.794103,-5.000000,-6.690028,-83.132667,0.000000,-1.000000,0.000000
292,23,0,72.935623,-5.000000,1.468749,-87.052810,0.000000,0.000000,-1.000000
293,23,0,1.662125,-8.970517,-0.956914,-85.710176,0.000000,0.000000,1.000000
